dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude,user_id
1781557051,1,-79.653309,43.567065,0.000000,2.204831,8.512798,102.487847,1,0,113.218084,user_01
1781557067,1,-79.653494,43.566159,0.000000,2.170688,6.245026,101.765616,1,0,114.981989,user_01
1781564410,1,-79.656961,43.565441,0.000000,13.340661,8.723688,291.296814,1,0,112.120737,user_01
1781564446,1,-79.658294,43.565075,0.000000,11.123067,3.160262,115.137022,1,0,122.319319,user_01
1781564469,1,-79.660097,43.565250,0.000000,7.206201,13.280694,147.000671,1,0,125.292152,user_01
1781564477,1,-79.661076,43.565940,0.000000,2.564823,12.907181,110.167226,1,0,129.697536,user_01
1781564486,1,-79.662022,43.566639,0.000000,2.010646,12.976091,108.978281,1,0,133.030232,user_01
1781564494,1,-79.662973,43.567310,0.000000,2.068697,12.724905,107.073261,1,0,132.203819,user_01
1781564503,1,-79.663935,43.567967,0.000000,2.361179,11.557457,106.642413,1,0,131.136296,user_01
1781564512,1,-79.664854,43.568630,0.000000,2.391483,11.640930,104.604592,1,0,131.790278,user_01
1781564521,1,-79.665797,43.569307,0.000000,2.019543,12.176961,107.077374,1,0,131.842422,user_01
1781564529,1,-79.666700,43.569957,0.000000,2.053604,12.583808,102.669477,1,0,132.239044,user_01
1781564538,1,-79.667651,43.570540,0.000000,2.518654,9.221423,100.510934,1,0,134.814157,user_01
1781564568,1,-79.668415,43.571255,0.000000,2.052383,10.455475,100.609441,1,0,138.087776,user_01
1781564577,1,-79.668000,43.572180,0.000000,2.637103,13.741145,108.105896,1,0,137.247176,user_01
1781564585,1,-79.667595,43.573120,0.000000,2.010571,13.748789,109.447135,1,0,136.489979,user_01
1781564592,1,-79.667625,43.574121,0.000000,2.008688,17.937574,111.243431,1,0,136.862977,user_01
1781564598,1,-79.667926,43.575104,0.000000,2.043511,18.811683,111.892736,1,0,136.157475,user_01
1781564605,1,-79.667987,43.576088,0.000000,2.243463,18.043585,109.439265,1,0,135.603025,user_01
1781564611,1,-79.667491,43.576990,0.000000,2.449868,18.123004,107.933809,1,0,133.850626,user_01
1781564617,1,-79.666645,43.577779,0.000000,2.540389,18.782519,111.163639,1,0,133.184206,user_01
1781564623,1,-79.665791,43.578558,0.000000,2.004777,18.325947,110.691365,1,0,132.253577,user_01
1781564629,1,-79.664911,43.579361,0.000000,2.000398,19.117193,114.085965,1,0,131.603698,user_01
1781564635,1,-79.664039,43.580152,0.000000,2.009520,18.486018,112.640909,1,0,131.135739,user_01
1781564641,1,-79.663190,43.580924,0.000000,2.026665,18.007448,109.831502,1,0,132.211756,user_01
1781564647,1,-79.662380,43.581651,0.000000,2.082562,16.942271,103.960845,1,0,134.311827,user_01
1781564653,1,-79.661586,43.582361,0.000000,2.090029,17.053091,101.676039,1,0,136.150310,user_01
1781564659,1,-79.660783,43.583075,0.000000,2.001355,17.023403,102.480028,1,0,137.915302,user_01
1781564665,1,-79.659991,43.583784,0.000000,2.008780,16.737465,101.487960,1,0,139.454478,user_01
1781564670,1,-79.659204,43.584480,0.000000,2.192281,16.725677,100.113959,1,0,142.007154,user_01
1781564676,1,-79.658345,43.585179,0.000000,2.530175,17.924538,104.154007,1,0,145.973242,user_01
1781564682,1,-79.657453,43.585896,0.000000,2.020410,17.760387,107.423854,1,0,149.320023,user_01
1781564688,1,-79.656593,43.586638,0.000000,2.024539,18.341602,107.815629,1,0,151.712580,user_01
1781564694,1,-79.655714,43.587409,0.000000,2.000061,18.486806,111.272357,1,0,153.853856,user_01
1781564700,1,-79.654842,43.588159,0.000000,2.000000,17.971009,109.116011,1,0,156.009233,user_01
1781564706,1,-79.654036,43.588870,0.000000,2.061027,16.487978,102.372644,1,0,157.699281,user_01
1781564713,1,-79.653151,43.589648,0.000000,2.000151,15.479975,112.176362,1,0,158.693789,user_01
1781564721,1,-79.652277,43.590404,0.000000,2.112991,11.590626,109.729920,1,0,159.475634,user_01
1781564736,1,-79.651484,43.591113,0.000000,2.035520,11.231933,101.535446,1,0,159.188677,user_01
1781564744,1,-79.650598,43.591887,0.000000,2.000528,15.659613,111.885931,1,0,158.873034,user_01
1781564751,1,-79.649721,43.592650,0.000000,2.067110,15.896943,110.481655,1,0,157.958286,user_01
1781564758,1,-79.648822,43.593430,0.000000,2.211470,16.091961,113.070769,1,0,157.356210,user_01
1781564765,1,-79.647974,43.594169,0.000000,2.018904,14.491624,106.928932,1,0,156.974410,user_01
1781564772,1,-79.647159,43.594889,0.000000,2.657092,14.869416,103.602642,1,0,157.008053,user_01
1781564780,1,-79.646322,43.595619,0.000000,2.424687,10.619553,105.591894,1,0,157.513626,user_01
1781564867,1,-79.645503,43.596304,0.000000,2.626673,2.959600,100.841983,1,0,157.728909,user_01
1781564879,1,-79.644692,43.597009,0.000000,2.922545,10.486443,102.113687,1,0,158.546739,user_01
1781564887,1,-79.643896,43.597707,0.000000,2.060770,13.663972,100.740677,1,0,157.484813,user_01
1781564895,1,-79.643118,43.598425,0.000000,2.141091,13.254472,101.555005,1,0,156.713424,user_01
1781564902,1,-79.642294,43.599181,0.000000,7.521588,16.293921,107.171372,1,0,156.414180,user_01
1781564909,1,-79.641418,43.599994,0.000000,7.998917,16.107598,114.741394,1,0,157.197429,user_01
1781564917,1,-79.640560,43.600740,0.000000,3.630068,11.785466,108.039464,1,0,155.546814,user_01
1781564928,1,-79.639748,43.601442,0.000000,2.971124,3.095589,101.906164,1,0,154.665880,user_01
1781577214,1,-79.640728,43.602980,0.000000,31.712965,-1.000000,188.323972,1,0,128.551401,user_01
1781577247,1,-79.639503,43.602825,0.000000,6.385268,2.955526,100.436348,1,0,155.927021,user_01
1781584740,1,-79.638868,43.602779,0.000000,7.414879,-1.000000,0.000000,1,0,164.841540,user_01
1781551632,1,-79.819525,43.336655,0.000000,14.245087,10.964263,102.387104,1,0,155.287316,user_02
1781551689,1,-79.818407,43.336139,0.000000,8.582728,7.926077,106.958478,1,0,154.073513,user_02
1781551698,1,-79.817155,43.335761,0.000000,8.002419,13.082893,109.492890,1,0,153.064956,user_02
1781551706,1,-79.815841,43.335711,0.000000,8.000007,13.611217,106.270626,1,0,152.838213,user_02
1781551715,1,-79.814560,43.335847,0.000000,3.726892,9.023757,104.557689,1,0,150.201024,user_02
1781551724,1,-79.813315,43.335889,0.000000,3.756877,13.477275,100.660710,1,0,149.900347,user_02
1781551732,1,-79.812063,43.335572,0.000000,3.962728,13.148585,107.076249,1,0,148.724107,user_02
1781551740,1,-79.811017,43.334941,0.000000,3.044475,14.297095,109.781992,1,0,146.957764,user_02
1781551747,1,-79.810102,43.334301,0.000000,3.395969,15.535246,102.555325,1,0,145.544754,user_02
1781551753,1,-79.809093,43.333635,0.000000,3.300784,15.232514,110.074911,1,0,143.673063,user_02
1781551760,1,-79.807834,43.333257,0.000000,4.561487,16.186390,110.015023,1,0,141.093585,user_02
1781551767,1,-79.806481,43.333144,0.000000,2.994393,15.951694,109.993826,1,0,139.012149,user_02
1781551773,1,-79.805235,43.333027,0.000000,3.098386,17.436280,101.469197,1,0,136.143169,user_02
1781551779,1,-79.803910,43.332907,0.000000,2.044016,17.942396,107.840791,1,0,132.295204,user_02
1781551785,1,-79.802628,43.332653,0.000000,7.680041,17.784348,107.317555,1,0,129.106649,user_02
1781551791,1,-79.801529,43.332191,0.000000,7.998723,16.909078,102.534436,1,0,127.388670,user_02
1781551797,1,-79.800554,43.331617,0.000000,3.039470,16.895795,101.331795,1,0,126.681259,user_02
1781551805,1,-79.799530,43.331025,0.000000,3.023265,7.030216,105.675805,1,0,125.577409,user_02
1781551839,1,-79.798456,43.330383,0.000000,2.006980,13.422410,112.309430,1,0,121.711062,user_02
1781551847,1,-79.797159,43.330010,0.000000,2.015053,15.119900,112.660582,1,0,118.528020,user_02
1781551854,1,-79.795881,43.329909,0.000000,2.000057,13.558135,103.834682,1,0,114.429079,user_02
1781551863,1,-79.794708,43.329421,0.000000,7.985189,11.925569,109.162607,1,0,112.432742,user_02
1781551871,1,-79.793702,43.328893,0.000000,7.999925,13.722201,100.220152,1,0,111.378876,user_02
1781551878,1,-79.792737,43.328283,0.000000,2.346615,14.642381,103.289885,1,0,110.564213,user_02
1781551885,1,-79.791742,43.327579,0.000000,2.000963,14.430414,112.147946,1,0,109.884849,user_02
1781551893,1,-79.790754,43.326888,0.000000,2.000003,13.119447,110.737209,1,0,108.777204,user_02
1781551902,1,-79.789774,43.326227,0.000000,2.000036,11.303815,107.978314,1,0,107.846328,user_02
1781551921,1,-79.788922,43.325619,0.000000,2.134984,0.026952,96.436623,1,0,106.432707,user_02
1781551948,1,-79.787835,43.326217,0.000000,2.432501,10.582827,110.111192,1,0,107.188905,user_02
1781551959,1,-79.786787,43.326774,0.000000,7.454157,10.614995,104.864574,1,0,108.164138,user_02
1781551969,1,-79.785665,43.327155,0.000000,7.998059,9.623795,100.032367,1,0,106.948312,user_02
1781551988,1,-79.784370,43.326995,0.000000,7.999996,10.232500,106.108562,1,0,107.118599,user_02
1781552044,1,-79.783483,43.326368,0.000000,2.234339,1.097342,99.934191,1,0,105.446498,user_02
1781552059,1,-79.782517,43.325696,0.000000,2.168366,9.579670,107.998371,1,0,105.220067,user_02
1781552069,1,-79.781512,43.325019,0.000000,2.289651,10.913155,110.672940,1,0,104.737635,user_02
1781552080,1,-79.780577,43.324406,0.000000,2.001076,6.594978,101.701559,1,0,103.375980,user_02
1781552109,1,-79.779637,43.323716,0.000000,2.046076,8.191302,107.902324,1,0,102.295464,user_02
1781552120,1,-79.778688,43.323072,0.000000,2.045860,10.908411,104.863421,1,0,101.564318,user_02
1781552129,1,-79.777763,43.322402,0.000000,3.185472,10.816334,105.473180,1,0,100.492978,user_02
1781552171,1,-79.776984,43.321692,0.000000,6.714665,7.527482,100.909025,1,0,101.203477,user_02
1781552208,1,-79.776233,43.320967,0.000000,2.405386,5.323754,100.840474,1,0,98.126538,user_02
1781552220,1,-79.775424,43.320215,0.000000,2.077700,10.652033,106.072990,1,0,95.327059,user_02
1781552232,1,-79.774546,43.319531,0.000000,7.636170,5.284817,103.954865,1,0,95.441609,user_02
1781552296,1,-79.773560,43.318979,0.000000,7.998008,7.732845,100.530938,1,0,97.895037,user_02
1781552306,1,-79.772533,43.318364,0.000000,2.969151,10.889247,107.483502,1,0,97.773461,user_02
1781552320,1,-79.771656,43.317687,0.000000,2.278405,7.031246,103.332280,1,0,96.305893,user_02
1781552344,1,-79.770744,43.317036,0.000000,2.194837,5.442309,103.247208,1,0,94.968844,user_02
1781552359,1,-79.769784,43.316354,0.000000,5.274440,8.602957,108.427571,1,0,93.710075,user_02
1781552372,1,-79.768871,43.315669,0.000000,2.259955,9.785696,105.984056,1,0,91.852549,user_02
1781552383,1,-79.767945,43.315002,0.000000,2.619754,9.438848,105.300672,1,0,91.099231,user_02
1781552394,1,-79.767000,43.314320,0.000000,2.110069,9.563132,107.564065,1,0,89.665648,user_02
1781552471,1,-79.766036,43.313655,0.000000,4.522863,7.757086,107.355681,1,0,88.551031,user_02
1781552484,1,-79.765133,43.312979,0.000000,2.078468,8.069476,104.708637,1,0,86.811108,user_02
1781552498,1,-79.764245,43.312350,0.000000,2.145110,6.815601,100.156796,1,0,86.113945,user_02
1781552511,1,-79.763237,43.311722,0.000000,7.555210,9.549554,107.243017,1,0,84.525977,user_02
1781552522,1,-79.762382,43.311108,0.000000,2.024447,10.165267,97.086276,1,0,84.127524,user_02
1781552533,1,-79.761346,43.310362,0.000000,2.416025,9.935882,117.796749,1,0,84.306723,user_02
1781552543,1,-79.760413,43.309708,0.000000,2.124479,10.864242,104.700686,1,0,79.848960,user_02
1781552553,1,-79.759472,43.309024,0.000000,2.453864,9.444132,107.496969,1,0,83.191581,user_02
1781552588,1,-79.759531,43.308083,0.000000,2.111283,8.017428,104.658558,1,0,82.904079,user_02
1781552609,1,-79.760644,43.308504,0.000000,2.424837,5.508773,101.369889,1,0,83.417441,user_02
1781552625,1,-79.761561,43.307865,0.000000,2.226339,7.217613,102.618801,1,0,81.738309,user_02
1781552784,1,-79.760896,43.308636,0.000000,14.078238,7.846110,101.120061,1,0,84.953547,user_02
1781552795,1,-79.760259,43.309503,0.000000,11.222591,10.843765,109.217082,1,0,84.188009,user_02
1781552803,1,-79.759494,43.310211,0.000000,11.153490,12.928989,100.043525,1,0,82.161081,user_02
1781552811,1,-79.758634,43.311005,0.000000,9.541867,14.477648,112.299423,1,0,82.266589,user_02
1781552818,1,-79.757793,43.311768,0.000000,11.554501,15.960555,108.647720,1,0,82.792077,user_02
1781552824,1,-79.757025,43.312479,0.000000,10.970581,16.996466,100.455379,1,0,83.252396,user_02
1781552830,1,-79.756212,43.313226,0.000000,2.918652,17.943334,105.847626,1,0,83.540811,user_02
1781552837,1,-79.755092,43.313859,0.000000,28.145437,18.889145,114.613383,1,0,84.019505,user_02
1781552843,1,-79.754206,43.314686,0.000000,27.248289,19.689545,116.477031,1,0,84.273226,user_02
1781552848,1,-79.753444,43.315406,0.000000,25.541884,20.415761,100.943533,1,0,83.995614,user_02
1781552853,1,-79.752663,43.316139,0.000000,24.269521,21.090383,103.024960,1,0,84.177716,user_02
1781552858,1,-79.752050,43.317044,0.000000,2.882374,22.211326,112.085917,1,0,83.878458,user_02
1781552863,1,-79.751214,43.317823,0.000000,4.088324,22.422432,109.787330,1,0,83.172649,user_02
1781552868,1,-79.750357,43.318627,0.000000,12.324361,22.868482,113.021518,1,0,82.847223,user_02
1781552873,1,-79.749477,43.319451,0.000000,15.859228,23.405911,115.916275,1,0,82.288562,user_02
1781552878,1,-79.748570,43.320296,0.000000,14.789625,23.968301,119.093307,1,0,81.789721,user_02
1781552882,1,-79.747637,43.321154,0.000000,5.546987,24.548569,121.526679,1,0,81.369996,user_02
1781552887,1,-79.746664,43.322016,0.000000,3.048689,24.930927,123.900134,1,0,81.542241,user_02
1781552891,1,-79.745877,43.322720,0.000000,3.793581,25.303261,100.798732,1,0,82.120717,user_02
1781552895,1,-79.745091,43.323440,0.000000,4.102515,25.649048,102.134101,1,0,82.811890,user_02
1781552899,1,-79.744300,43.324171,0.000000,4.995190,25.960529,103.343441,1,0,83.379623,user_02
1781552903,1,-79.743497,43.324907,0.000000,3.172018,26.170374,104.380330,1,0,83.636417,user_02
1781552907,1,-79.742688,43.325645,0.000000,4.181577,26.383354,104.852369,1,0,84.082624,user_02
1781552911,1,-79.741876,43.326397,0.000000,2.576936,26.614278,106.222682,1,0,84.744921,user_02
1781552915,1,-79.741059,43.327157,0.000000,5.041361,26.794699,107.171488,1,0,85.618996,user_02
1781552919,1,-79.740237,43.327907,0.000000,3.288014,26.727854,106.549538,1,0,85.599723,user_02
1781552923,1,-79.739420,43.328655,0.000000,2.798928,26.497167,106.124201,1,0,86.187107,user_02
1781552927,1,-79.738611,43.329398,0.000000,3.630357,26.285533,105.287408,1,0,86.555129,user_02
1781552931,1,-79.737807,43.330136,0.000000,2.928307,26.078537,104.601154,1,0,86.471205,user_02
1781552935,1,-79.737009,43.330870,0.000000,2.976403,25.979755,103.951887,1,0,85.927939,user_02
1781552939,1,-79.736213,43.331597,0.000000,2.890923,25.892936,103.238281,1,0,85.526677,user_02
1781552943,1,-79.735425,43.332326,0.000000,4.058524,25.572542,103.011735,1,0,86.464294,user_02
1781552948,1,-79.734474,43.333194,0.000000,3.696006,24.132207,123.292194,1,0,85.925630,user_02
1781552953,1,-79.733595,43.334004,0.000000,4.421484,22.076144,114.629593,1,0,86.127975,user_02
1781552958,1,-79.732798,43.334732,0.000000,3.351388,19.757366,103.375523,1,0,86.554536,user_02
1781552965,1,-79.731960,43.335500,0.000000,3.526835,17.060712,108.915256,1,0,87.502616,user_02
1781552972,1,-79.731120,43.336269,0.000000,2.685518,14.518487,109.102719,1,0,87.661631,user_02
1781552980,1,-79.730318,43.337008,0.000000,3.173326,12.295030,104.580719,1,0,87.263977,user_02
1781552989,1,-79.729468,43.337781,0.000000,13.538547,12.149213,109.949853,1,0,87.424207,user_02
1781552998,1,-79.728594,43.338527,0.000000,5.107625,12.118794,108.869547,1,0,87.467979,user_02
1781553007,1,-79.727690,43.339266,0.000000,14.839692,12.155694,109.873517,1,0,87.919679,user_02
1781553016,1,-79.726761,43.339962,0.000000,18.854399,12.042873,107.746875,1,0,89.108024,user_02
1781553025,1,-79.725809,43.340646,0.000000,14.471496,11.885211,108.107188,1,0,87.562533,user_02
1781553034,1,-79.724826,43.341301,0.000000,12.912210,11.933031,107.699041,1,0,84.453459,user_02
1781553042,1,-79.723824,43.341923,0.000000,12.032718,11.669620,106.418400,1,0,81.647584,user_02
1781553052,1,-79.722781,43.342531,0.000000,14.502964,10.078223,107.971771,1,0,79.755423,user_02
1781553065,1,-79.721768,43.343096,0.000000,11.416006,6.255671,103.116455,1,0,81.385468,user_02
1781553234,1,-79.720754,43.343653,0.000000,13.868736,5.041833,102.642258,1,0,88.405044,user_02
1781553248,1,-79.719703,43.344172,0.000000,12.408094,8.811199,102.610898,1,0,90.637296,user_02
1781553258,1,-79.718660,43.344684,0.000000,15.879058,11.074811,101.639853,1,0,91.462019,user_02
1781553267,1,-79.717552,43.345236,0.000000,11.175972,12.584611,108.479845,1,0,92.666404,user_02
1781553275,1,-79.716448,43.345784,0.000000,19.308722,13.924102,107.962305,1,0,92.832833,user_02
1781553282,1,-79.715391,43.346300,0.000000,11.012860,14.960321,102.825889,1,0,92.353771,user_02
1781553289,1,-79.714154,43.346581,0.000000,33.164693,15.912122,104.661540,1,0,92.688804,user_02
1781553295,1,-79.713261,43.347352,0.000000,10.678932,16.668099,111.976820,1,0,92.751818,user_02
1781553301,1,-79.712205,43.347878,0.000000,11.182102,17.431595,103.376606,1,0,93.010236,user_02
1781553306,1,-79.711118,43.348419,0.000000,11.539689,17.805181,106.383622,1,0,92.225114,user_02
1781553312,1,-79.710023,43.348968,0.000000,11.099245,17.925489,107.419465,1,0,92.877651,user_02
1781553318,1,-79.708928,43.349517,0.000000,8.709034,17.839013,107.419479,1,0,93.866871,user_02
1781553324,1,-79.707821,43.350064,0.000000,10.223503,17.994863,108.093417,1,0,94.444205,user_02
1781553330,1,-79.706706,43.350616,0.000000,7.204176,18.163315,108.940029,1,0,94.209234,user_02
1781553336,1,-79.705580,43.351180,0.000000,10.965683,18.330459,110.426379,1,0,94.084796,user_02
1781553343,1,-79.704446,43.351751,0.000000,8.951040,18.628754,111.399975,1,0,94.463461,user_02
1781553349,1,-79.703300,43.352319,0.000000,7.982585,18.720989,112.009705,1,0,93.624412,user_02
1781553355,1,-79.702141,43.352890,0.000000,9.605207,18.828265,113.065210,1,0,93.652371,user_02
1781553361,1,-79.700956,43.353433,0.000000,12.756812,18.939957,113.112352,1,0,93.933896,user_02
1781553367,1,-79.699797,43.353993,0.000000,13.933084,18.940918,112.376883,1,0,94.364317,user_02
1781553373,1,-79.698634,43.354542,0.000000,6.154902,18.602416,111.975550,1,0,93.685222,user_02
1781553379,1,-79.697475,43.355117,0.000000,13.685802,18.744242,113.308108,1,0,93.239097,user_02
1781553385,1,-79.696319,43.355684,0.000000,13.249682,18.716837,112.608477,1,0,92.935120,user_02
1781553391,1,-79.695179,43.356250,0.000000,12.169170,18.647499,111.477302,1,0,93.551050,user_02
1781553397,1,-79.694035,43.356820,0.000000,16.037770,18.704864,111.994842,1,0,93.609207,user_02
1781553403,1,-79.692878,43.357394,0.000000,11.656584,19.067611,113.112090,1,0,92.805721,user_02
1781553409,1,-79.691682,43.357991,0.000000,20.906463,19.631999,117.154081,1,0,92.455440,user_02
1781553414,1,-79.690652,43.358503,0.000000,19.690386,20.309875,100.759204,1,0,91.826429,user_02
1781553418,1,-79.689593,43.359031,0.000000,15.638571,21.006831,103.689088,1,0,91.943434,user_02
1781553423,1,-79.688494,43.359577,0.000000,14.399143,21.677778,107.483569,1,0,92.089504,user_02
1781553428,1,-79.687362,43.360141,0.000000,10.377235,22.290451,110.811758,1,0,91.531053,user_02
1781553433,1,-79.686199,43.360720,0.000000,12.910503,22.923798,113.818381,1,0,91.228107,user_02
1781553438,1,-79.685008,43.361314,0.000000,15.060364,23.468732,116.625249,1,0,91.198128,user_02
1781553443,1,-79.683790,43.361924,0.000000,7.309425,24.155128,119.428697,1,0,91.475981,user_02
1781553448,1,-79.682546,43.362541,0.000000,10.620675,24.440612,121.599668,1,0,91.070428,user_02
1781553453,1,-79.681290,43.363161,0.000000,19.061708,24.515805,122.588066,1,0,91.613711,user_02
1781553458,1,-79.680034,43.363784,0.000000,14.901288,24.577669,122.775674,1,0,90.682948,user_02
1781553463,1,-79.678785,43.364403,0.000000,18.806004,24.290392,122.051038,1,0,91.043217,user_02
1781553469,1,-79.677567,43.365007,0.000000,19.143922,23.625669,119.044513,1,0,90.960387,user_02
1781553474,1,-79.676390,43.365595,0.000000,12.373395,22.715712,115.309250,1,0,89.896027,user_02
1781553479,1,-79.675307,43.366185,0.000000,14.234241,21.221750,109.274147,1,0,89.875581,user_02
1781553484,1,-79.674344,43.366757,0.000000,13.339499,19.526062,100.412116,1,0,90.090587,user_02
1781553490,1,-79.673338,43.367379,0.000000,13.984740,17.001686,106.636479,1,0,90.245153,user_02
1781553497,1,-79.672348,43.367981,0.000000,16.277859,14.018200,104.216202,1,0,90.050624,user_02
1781553506,1,-79.671352,43.368605,0.000000,5.385412,10.337719,106.167936,1,0,89.786517,user_02
1781553522,1,-79.670448,43.369224,0.000000,15.680570,1.782889,100.278330,1,0,90.831446,user_02
1781553594,1,-79.669419,43.369799,0.000000,16.582660,8.321193,104.788557,1,0,90.759421,user_02
1781553604,1,-79.668545,43.370440,0.000000,11.819888,11.433556,100.246876,1,0,89.760635,user_02
1781553612,1,-79.667778,43.371215,0.000000,13.653826,13.593592,106.054987,1,0,88.711952,user_02
1781553619,1,-79.666891,43.371885,0.000000,15.528000,15.251527,103.285655,1,0,88.148150,user_02
1781553626,1,-79.665927,43.372634,0.000000,11.994339,16.706856,113.931764,1,0,88.432532,user_02
1781553632,1,-79.665024,43.373317,0.000000,12.165819,17.851438,105.221982,1,0,86.682830,user_02
1781553637,1,-79.664069,43.374040,0.000000,19.714386,18.935434,111.334859,1,0,85.461287,user_02
1781553643,1,-79.663071,43.374799,0.000000,3.549836,19.501080,116.624377,1,0,84.444138,user_02
1781553649,1,-79.662065,43.375562,0.000000,5.474227,19.477740,117.386656,1,0,81.439811,user_02
1781553655,1,-79.661056,43.376338,0.000000,5.288165,19.661909,118.600076,1,0,80.678266,user_02
1781553660,1,-79.659686,43.376567,0.000000,65.379918,19.695587,113.466033,1,0,81.244471,user_02
1781553665,1,-79.659364,43.377631,0.000000,5.021516,19.897001,121.040254,1,0,82.009038,user_02
1781553671,1,-79.658333,43.378416,0.000000,15.149973,20.353357,120.547858,1,0,82.363236,user_02
1781553676,1,-79.657476,43.379077,0.000000,16.525238,20.158130,100.887238,1,0,81.697643,user_02
1781553682,1,-79.656363,43.379851,0.000000,46.070399,20.828748,124.359939,1,0,80.188664,user_02
1781553687,1,-79.655418,43.380602,0.000000,5.065508,22.479988,113.048814,1,0,80.234660,user_02
1781553692,1,-79.654444,43.381345,0.000000,3.224747,22.962701,113.990622,1,0,81.012951,user_02
1781553697,1,-79.653443,43.382113,0.000000,4.027905,23.805303,117.505351,1,0,82.423487,user_02
1781553702,1,-79.652407,43.382907,0.000000,4.169922,24.505063,121.545127,1,0,82.550155,user_02
1781553707,1,-79.651337,43.383711,0.000000,5.648271,25.162657,124.245172,1,0,81.746013,user_02
1781553711,1,-79.650453,43.384371,0.000000,4.592323,25.759182,102.309278,1,0,80.762744,user_02
1781553715,1,-79.649512,43.385026,0.000000,4.814684,26.415129,105.183492,1,0,80.382627,user_02
1781553720,1,-79.648491,43.385645,0.000000,3.633158,27.006335,107.329962,1,0,80.325129,user_02
1781553724,1,-79.647397,43.386218,0.000000,3.761910,27.381529,108.850638,1,0,80.185870,user_02
1781553728,1,-79.646251,43.386743,0.000000,4.671098,27.549034,109.338749,1,0,79.032024,user_02
1781553736,1,-79.643854,43.387811,0.000000,5.961152,28.631426,226.928775,1,0,78.384202,user_02
1781553740,1,-79.642637,43.388353,0.000000,4.279749,28.864338,115.201707,1,0,78.126967,user_02
1781553744,1,-79.641386,43.388894,0.000000,7.325842,29.194200,117.492580,1,0,77.345873,user_02
1781553748,1,-79.640108,43.389400,0.000000,3.686356,29.520058,117.459781,1,0,76.670920,user_02
1781553751,1,-79.638766,43.389842,0.000000,3.330330,29.850597,118.910781,1,0,76.073089,user_02
1781553755,1,-79.637366,43.390228,0.000000,4.586541,30.321401,120.843031,1,0,76.962757,user_02
1781553759,1,-79.635925,43.390555,0.000000,3.472351,30.489059,121.828892,1,0,78.562655,user_02
1781553763,1,-79.634431,43.390800,0.000000,4.844156,30.823508,123.597170,1,0,78.273106,user_02
1781553767,1,-79.632911,43.390973,0.000000,5.559373,31.071335,124.157353,1,0,77.368404,user_02
1781553771,1,-79.631366,43.391053,0.000000,4.041306,31.268842,124.994310,1,0,76.649430,user_02
1781553775,1,-79.629797,43.391048,0.000000,6.224019,31.623622,126.615827,1,0,76.537075,user_02
1781553779,1,-79.628227,43.390975,0.000000,3.811425,31.548795,126.954667,1,0,77.552802,user_02
1781553783,1,-79.626663,43.390848,0.000000,3.424213,31.508889,126.997477,1,0,77.842956,user_02
1781553787,1,-79.625123,43.390653,0.000000,4.167340,31.393411,126.148849,1,0,77.971254,user_02
1781553791,1,-79.623593,43.390357,0.000000,3.747890,31.540265,127.772429,1,0,77.803245,user_02
1781553795,1,-79.622097,43.390016,0.000000,5.192800,31.434179,126.529285,1,0,77.665665,user_02
1781553799,1,-79.620647,43.389633,0.000000,4.715029,31.289665,124.509202,1,0,78.159006,user_02
1781553803,1,-79.619216,43.389162,0.000000,2.748017,31.480949,126.782492,1,0,77.791181,user_02
1781553807,1,-79.617871,43.388615,0.000000,5.525769,31.052631,124.395350,1,0,77.364953,user_02
1781553811,1,-79.616544,43.388044,0.000000,4.075236,30.763370,124.467774,1,0,77.202124,user_02
1781553815,1,-79.615245,43.387484,0.000000,5.945674,30.180878,121.900869,1,0,76.246101,user_02
1781553819,1,-79.613972,43.386941,0.000000,4.449754,29.664342,119.133812,1,0,75.200385,user_02
1781553823,1,-79.612713,43.386401,0.000000,3.590819,29.568751,117.991167,1,0,75.871682,user_02
1781553827,1,-79.611424,43.385910,0.000000,5.369664,29.341209,117.456650,1,0,76.364043,user_02
1781553831,1,-79.610077,43.385538,0.000000,4.966984,29.207055,116.292454,1,0,78.013759,user_02
1781553835,1,-79.608682,43.385225,0.000000,4.487489,29.171916,117.822446,1,0,78.483262,user_02
1781553839,1,-79.607238,43.385017,0.000000,6.534348,29.178271,118.796985,1,0,79.057979,user_02
1781553843,1,-79.605828,43.384930,0.000000,4.376126,28.308949,114.193578,1,0,79.169931,user_02
1781553848,1,-79.604429,43.385011,0.000000,6.259079,28.022422,113.254204,1,0,80.466415,user_02
1781553852,1,-79.603047,43.385218,0.000000,4.205974,27.807800,113.871010,1,0,80.515820,user_02
1781553856,1,-79.601738,43.385440,0.000000,7.848169,27.203676,108.474819,1,0,81.319444,user_02
1781553860,1,-79.600438,43.385729,0.000000,7.993213,26.734568,109.711079,1,0,81.208257,user_02
1781553864,1,-79.599249,43.386080,0.000000,6.965964,25.273008,103.572179,1,0,82.039490,user_02
1781553869,1,-79.597936,43.386413,0.000000,5.011044,22.578877,112.230059,1,0,83.771229,user_02
1781553873,1,-79.596701,43.386762,0.000000,9.848656,20.728727,106.939477,1,0,85.370625,user_02
1781553878,1,-79.595576,43.387162,0.000000,6.743775,19.156566,101.079478,1,0,85.660264,user_02
1781553884,1,-79.594422,43.387550,0.000000,7.659718,16.414780,102.619305,1,0,84.830571,user_02
